run_timestamp,request_id,request_ts,left_received,right_received,right_glove_time_ms,right_read_time,right_palm_flex_mcp,right_palm_flex_pip,right_palm_yaw_prox,right_palm_pitch_prox,right_palm_roll_prox,right_palm_ax_prox,right_palm_ay_prox,right_palm_az_prox,right_thumb_flex_mcp,right_thumb_flex_pip,right_thumb_yaw_mid,right_thumb_pitch_mid,right_thumb_roll_mid,right_thumb_ax_mid,right_thumb_ay_mid,right_thumb_az_mid,right_thumb_yaw_prox,right_thumb_pitch_prox,right_thumb_roll_prox,right_thumb_ax_prox,right_thumb_ay_prox,right_thumb_az_prox,right_index_flex_mcp,right_index_flex_pip,right_index_yaw_mid,right_index_pitch_mid,right_index_roll_mid,right_index_ax_mid,right_index_ay_mid,right_index_az_mid,right_index_yaw_prox,right_index_pitch_prox,right_index_roll_prox,right_index_ax_prox,right_index_ay_prox,right_index_az_prox,right_middle_flex_mcp,right_middle_flex_pip,right_ring_flex_mcp,right_ring_flex_pip,right_ring_yaw_mid,right_ring_pitch_mid,right_ring_roll_mid,right_ring_ax_mid,right_ring_ay_mid,right_ring_az_mid,right_ring_yaw_prox,right_ring_pitch_prox,right_ring_roll_prox,right_ring_ax_prox,right_ring_ay_prox,right_ring_az_prox,right_pinky_flex_mcp,right_pinky_flex_pip,right_pinky_yaw_mid,right_pinky_pitch_mid,right_pinky_roll_mid,right_pinky_ax_mid,right_pinky_ay_mid,right_pinky_az_mid,right_pinky_yaw_prox,right_pinky_pitch_prox,right_pinky_roll_prox,right_pinky_ax_prox,right_pinky_ay_prox,right_pinky_az_prox,right_wrist_flex_mcp,right_wrist_flex_pip,left_glove_time_ms,left_read_time,left_palm_flex_mcp,left_palm_flex_pip,left_thumb_flex_mcp,left_thumb_flex_pip,left_index_flex_mcp,left_index_flex_pip,left_middle_flex_mcp,left_middle_flex_pip,left_ring_flex_mcp,left_ring_flex_pip,left_pinky_flex_mcp,left_pinky_flex_pip,left_wrist_flex_mcp,left_wrist_flex_pip
2026-04-14 12:14:57,1,2026-04-14T02:15:42.917Z,True,True,352050.0,2026-04-14 12:15:43.201,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,1738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,1687.0,1695.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,57023.0,2026-04-14 12:15:44.207,-1.0,-1.0,2139.0,2063.0,1078.0,2173.0,31.0,2122.0,2207.0,2360.0,1269.0,1452.0,-1.0,-1.0
2026-04-14 12:14:57,2,2026-04-14T02:15:42.967Z,True,True,352064.0,2026-04-14 12:15:43.230,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,1773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,1684.0,1701.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,57735.0,2026-04-14 12:15:44.618,-1.0,-1.0,2141.0,2063.0,1076.0,2173.0,27.0,2123.0,2206.0,2359.0,1272.0,1455.0,-1.0,-1.0
2026-04-14 12:14:57,3,2026-04-14T02:15:43.018Z,True,True,352075.0,2026-04-14 12:15:43.234,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.0,1669.0,1705.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,58444.0,2026-04-14 12:15:45.325,-1.0,-1.0,2139.0,2059.0,1079.0,2175.0,29.0,2123.0,2205.0,2359.0,1271.0,1454.0,-1.0,-1.0
2026-04-14 12:14:57,4,2026-04-14T02:15:43.068Z,True,True,352087.0,2026-04-14 12:15:43.243,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.0,1743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.0,1685.0,1719.0,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,59154.0,2026-04-14 12:15:46.043,-1.0,-1.0,2140.0,2063.0,1078.0,2173.0,31.0,2121.0,2206.0,2360.0,1269.0,1453.0,-1.0,-1.0
2026-04-14 12:14:57,5,2026-04-14T02:15:43.118Z,True,True,352099.0,2026-04-14 12:15:43.262,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1682.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0,1749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.0,1690.0,1720.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.0,1715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,59861.0,2026-04-14 12:15:46.763,-1.0,-1.0,2139.0,2059.0,1080.0,2173.0,27.0,2124.0,2211.0,2361.0,1269.0,1453.0,-1.0,-1.0
2026-04-14 12:14:57,6,2026-04-14T02:15:43.168Z,True,True,352110.0,2026-04-14 12:15:43.266,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.0,1684.0,1719.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,60569.0,2026-04-14 12:15:47.461,-1.0,-1.0,2139.0,2063.0,1077.0,2173.0,31.0,2122.0,2207.0,2359.0,1272.0,1455.0,-1.0,-1.0
2026-04-14 12:14:57,7,2026-04-14T02:15:43.219Z,True,True,352122.0,2026-04-14 12:15:43.289,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,1741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0,1685.0,1719.0,1722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.0,1717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,61276.0,2026-04-14 12:15:48.169,-1.0,-1.0,2140.0,2063.0,1077.0,2175.0,29.0,2124.0,2205.0,2358.0,1273.0,1455.0,-1.0,-1.0
2026-04-14 12:14:57,8,2026-04-14T02:15:43.269Z,True,True,352151.0,2026-04-14 12:15:43.332,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.0,1685.0,1720.0,1718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,61985.0,2026-04-14 12:15:48.878,-1.0,-1.0,2138.0,2063.0,1077.0,2173.0,27.0,2121.0,2205.0,2359.0,1274.0,1455.0,-1.0,-1.0
2026-04-14 12:14:57,9,2026-04-14T02:15:43.319Z,False,True,352193.0,2026-04-14 12:15:43.382,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,1749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,1693.0,1718.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,,,,,,,,,,,,,,
2026-04-14 12:14:57,10,2026-04-14T02:15:43.370Z,False,True,352245.0,2026-04-14 12:15:43.431,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,1747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.0,1692.0,1721.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,,,,,,,,,,,,,,
